#jd flux err
2454515.35433299 1.01555941 0.00744972
2454515.37516632 1.01130689 0.00507933
2454515.39599966 1.01023033 0.00553455
2454515.41683299 1.01219382 0.01093123
2454515.43766632 1.00444329 0.00556641
2454515.45849966 0.99164992 0.00752566
2454515.47933299 0.96540612 0.01274065
2454515.50016633 0.93894464 0.00960974
2454515.52099966 0.92491458 0.00428043
2454515.54183299 0.93701231 0.00822048
2454515.56266633 0.96406705 0.01187657
2454515.58349966 0.98681326 0.01037015
2454515.60433300 1.00253656 0.00684300
2454515.62516633 1.00420569 0.00546409
2454515.64599966 1.00590345 0.00548989
2454515.66683300 1.00914667 0.00529742
2454515.68766633 1.00950712 0.00582417
2454515.70849967 1.01038110 0.00578132
2454515.72933300 1.01094773 0.00572482
2454515.75016633 1.01041810 0.00492103
2454515.77099967 1.00767395 0.00545067
2454515.79183300 1.00522096 0.00511545
2454515.81266634 1.00258311 0.00612371
2454515.83349967 0.99912143 0.00455498
2454515.85433300 0.99310576 0.00575744
2454515.87516634 0.98827095 0.00515384
2454515.89599967 0.98311309 0.00577713
2454515.91683301 0.84043725 0.02648208
2454515.93766634 0.69873872 0.05741783
2454515.95849967 0.50450825 0.05029169
2454515.97933301 0.43524288 0.02303207
2454516.00016634 0.58826795 0.05817826
2454516.02099968 0.78367515 0.05229590
2454516.04183301 0.93096423 0.03143842
2454516.06266634 0.98548845 0.00539796
2454516.08349968 0.99211882 0.00772576
2454516.10433301 0.99575010 0.00589141
2454516.12516635 1.00025937 0.00613399
2454516.14599968 1.00398687 0.00471449
2454516.16683301 1.00973519 0.00449037
2454516.18766635 1.01483534 0.00539656
2454516.20849968 1.01545908 0.00458281
2454516.22933302 1.01624109 0.00485550
2454516.25016635 1.01600608 0.00599870
2454516.27099968 1.01378068 0.00549764
2454516.29183302 1.01331741 0.00773298
2454516.31266635 1.01094193 0.00672827
2454516.33349968 1.01035282 0.00519823
2454516.35433302 1.00324561 0.00657611
2454516.37516635 0.97733805 0.00663453
2454516.39599969 0.95262418 0.00852008
2454516.41683302 0.93070263 0.00843840
2454516.43766635 0.92845442 0.00477967
2454516.45849969 0.94879642 0.00852727
2454516.47933302 0.97439475 0.00915743
2454516.50016636 0.99790089 0.00778517
2454516.52099969 1.00402050 0.00515022
2454516.54183302 1.00684176 0.00491904
2454516.56266636 1.00719077 0.00541158
2454516.58349969 1.01020375 0.00458483
2454516.60433303 1.01176850 0.00573433
2454516.62516636 1.01249791 0.00543471
2454516.64599969 1.01216872 0.00483318
2454516.66683303 1.01170496 0.00569689
2454516.68766636 1.00807217 0.00467487
2454516.70849970 1.00325753 0.00507521
2454516.72933303 1.00031731 0.00502941
2454516.75016636 0.99386730 0.00510979
2454516.77099970 0.98945642 0.00444477
2454516.79183303 0.98652974 0.00611110
2454516.81266637 0.94420973 0.02771321
2454516.83349970 0.84383951 0.02260623
2454516.85433303 0.60989030 0.05811460
2454516.87516637 0.44624792 0.03100197
2454516.89599970 0.48268731 0.04884023
2454516.91683304 0.69562790 0.05568287
2454516.93766637 0.85461517 0.04535194
2454516.95849970 0.96461573 0.01895769
2454516.97933304 0.98663851 0.00540279
2454517.00016637 0.99256118 0.00498257
2454517.02099971 0.99615570 0.00581502
2454517.04183304 1.00197160 0.00610192
2454517.06266637 1.00737145 0.00560162
2454517.08349971 1.00957092 0.00794606
2454517.10433304 1.01399350 0.00467051
2454517.12516638 1.01626838 0.00658816
2454517.14599971 1.01325169 0.00478367
2454517.16683304 1.01379873 0.00482196
2454517.18766638 1.01408098 0.00513773
2454517.20849971 1.01006974 0.00475589
2454517.22933304 1.00896447 0.00523575
2454517.25016638 1.00751359 0.00576329
2454517.27099971 0.99733350 0.00775245
2454517.29183305 0.97662800 0.00814894
2454517.31266638 0.94036017 0.00920931
2454517.33349971 0.92426957 0.00512847
2454517.35433305 0.93478614 0.00681702
2454517.37516638 0.96321773 0.00645160
2454517.39599972 0.98454212 0.00937124
2454517.41683305 1.00262766 0.00631840
2454517.43766638 1.00509738 0.00607650
2454517.45849972 1.00562684 0.00516396
2454517.47933305 1.00887019 0.00624323
2454517.50016639 1.00989537 0.00575953
2454517.52099972 1.01217060 0.00539706
2454517.54183305 1.01283616 0.00432276
2454517.56266639 1.01186070 0.00408686
2454517.58349972 1.01073946 0.00463807
2454517.60433306 1.00608384 0.00563436
2454517.62516639 1.00262255 0.00475736
2454517.64599972 0.99693395 0.00776711
2454517.66683306 0.99324368 0.00573908
2454517.68766639 0.99063250 0.00631134
2454517.70849973 0.97870429 0.01230548
2454517.72933306 0.89669277 0.03949524
2454517.75016639 0.73022935 0.05836551
2454517.77099973 0.51386695 0.07217387
2454517.79183306 0.42922472 0.01463113
2454517.81266640 0.55950370 0.06004781
2454517.83349973 0.72622313 0.03598782
2454517.85433306 0.92417819 0.02988348
2454517.87516640 0.98443631 0.00639037
2454517.89599973 0.99088102 0.00485755
2454517.91683307 0.99597697 0.00640841
2454517.93766640 1.00037339 0.00517803
2454517.95849973 1.00582830 0.00483027
2454517.97933307 1.01018079 0.00604112
2454518.00016640 1.01311222 0.00529196
2454518.02099974 1.01454234 0.00593281
2454518.04183307 1.01692771 0.00405228
2454518.06266640 1.01741961 0.00645680
2454518.08349974 1.01460718 0.00613642
2454518.10433307 1.01291138 0.00469613
2454518.12516640 1.01305800 0.00465756
2454518.14599974 1.01157185 0.00757974
2454518.16683307 1.00390792 0.00620595
2454518.18766641 0.98595608 0.00761476
2454518.20849974 0.95817265 0.01098469
2454518.22933307 0.93626680 0.00953576
2454518.25016641 0.92837897 0.00696274
2454518.27099974 0.94577211 0.00901196
2454518.29183308 0.96840893 0.00881279
2454518.31266641 0.99721221 0.00561232
2454518.33349974 1.00528385 0.00499083
2454518.35433308 1.00728118 0.00680802
2454518.37516641 1.01042590 0.00436530
2454518.39599975 1.00894838 0.00524875
2454518.41683308 1.01225261 0.00471141
2454518.43766641 1.01326462 0.00539436
2454518.45849975 1.01302405 0.00554570
2454518.47933308 1.01248991 0.00551088
2454518.50016642 1.00909073 0.00493088
2454518.52099975 1.00553165 0.00554383
2454518.54183308 1.00086624 0.00590466
2454518.56266642 0.99659909 0.00562342
2454518.58349975 0.99090135 0.00610811
2454518.60433309 0.98668582 0.00473012
2454518.62516642 0.96599247 0.02745272
2454518.64599975 0.83263596 0.04895762
2454518.66683309 0.63992141 0.06176127
2454518.68766642 0.46933479 0.03495295
2454518.70849976 0.48474240 0.03180695
2454518.72933309 0.64921732 0.07658074
2454518.75016642 0.83105594 0.04804497
2454518.77099976 0.95570249 0.03031182
2454518.79183309 0.98683556 0.00527178
2454518.81266643 0.99162252 0.00615540
2454518.83349976 0.99765870 0.00621965
2454518.85433309 1.00205085 0.00556949
2454518.87516643 1.00764656 0.00428049
2454518.89599976 1.01016601 0.00526310
2454518.91683310 1.01430106 0.00523183
2454518.93766643 1.01423319 0.00394733
2454518.95849976 1.01557316 0.00534945
2454518.97933310 1.01552582 0.00458177
2454519.00016643 1.01323503 0.00581647
2454519.02099977 1.01167544 0.00492192
2454519.04183310 1.01037426 0.00436634
2454519.06266643 1.00878578 0.00541359
2454519.08349977 0.99966767 0.00639718
2454519.10433310 0.97434768 0.00983780
2454519.12516643 0.94701423 0.00996498
2454519.14599977 0.92714415 0.00660795
2454519.16683310 0.93582143 0.00632559
2454519.18766644 0.95649116 0.01001359
2454519.20849977 0.98317893 0.00915552
2454519.22933310 0.99945398 0.00638907
2454519.25016644 1.00560062 0.00537961
2454519.27099977 1.00698138 0.00563396
2454519.29183311 1.00773029 0.00596580
2454519.31266644 1.00973155 0.00577005
2454519.33349977 1.01232963 0.00518667
2454519.35433311 1.01188006 0.00503581
2454519.37516644 1.01246265 0.00639168
2454519.39599978 1.00973633 0.00597632
2454519.41683311 1.00861852 0.00465233
2454519.43766644 1.00444023 0.00474744
2454519.45849978 1.00045895 0.00577193
2454519.47933311 0.99458976 0.00486834
2454519.50016645 0.98978536 0.00683073
2454519.52099978 0.98333064 0.00760209
2454519.54183311 0.91565717 0.03685962
2454519.56266645 0.75130096 0.06064126
2454519.58349978 0.55589411 0.05763167
2454519.60433312 0.43050661 0.01394466
2454519.62516645 0.50511665 0.04565155
2454519.64599978 0.73128846 0.05685907
2454519.66683312 0.89738425 0.03937893
2454519.68766645 0.98075202 0.01571306
2454519.70849979 0.98997471 0.00580199
2454519.72933312 0.99398651 0.00480453
2454519.75016645 0.99903732 0.00554342
2454519.77099979 1.00345224 0.00521467
2454519.79183312 1.00893508 0.00520018
2454519.81266646 1.01246250 0.00567500
2454519.83349979 1.01428527 0.00411249
2454519.85433312 1.01523717 0.00581133
2454519.87516646 1.01510426 0.00449709
2454519.89599979 1.01429686 0.00598264
2454519.91683313 1.01296408 0.00595430
2454519.93766646 1.01124352 0.00552211
2454519.95849979 1.00948090 0.00510408
2454519.97933313 1.00651054 0.00562369
2454520.00016646 0.98893422 0.00869005
2454520.02099979 0.96260023 0.01067594
2454520.04183313 0.93592581 0.00786040
2454520.06266646 0.92678269 0.00575998
2454520.08349980 0.93586038 0.00796604
2454520.10433313 0.96809992 0.01089385
2454520.12516646 0.99316275 0.00755035
2454520.14599980 1.00336537 0.00848655
2454520.16683313 1.00348009 0.00466886
2454520.18766647 1.00760049 0.00530688
2454520.20849980 1.01072715 0.00645568
2454520.22933313 1.01011965 0.00603448
2454520.25016647 1.01288025 0.00562013
2454520.27099980 1.01351056 0.00515786
2454520.29183314 1.01067081 0.00610955
2454520.31266647 1.00745152 0.00409588
2454520.33349980 1.00576117 0.00415928
2454520.35433314 1.00493272 0.00509812
2454520.37516647 0.99725018 0.00512773
2454520.39599981 0.99191115 0.00583001
2454520.41683314 0.98775550 0.00395853
2454520.43766647 0.96716558 0.02074426
2454520.45849981 0.85637397 0.05222024
2454520.47933314 0.67074020 0.06148189
2454520.50016648 0.48091228 0.04706724
2454520.52099981 0.44724338 0.03132552
2454520.54183314 0.61637760 0.05937425
2454520.56266648 0.80891050 0.05757949
2454520.58349981 0.94726931 0.02784971
2454520.60433315 0.98645200 0.00523160
2454520.62516648 0.98964681 0.00469611
2454520.64599981 0.99700271 0.00706617
2454520.66683315 1.00050136 0.00612183
2454520.68766648 1.00712696 0.00615517
2454520.70849982 1.01093455 0.00480180
2454520.72933315 1.01354610 0.00499354
2454520.75016648 1.01566684 0.00508618
2454520.77099982 1.01617372 0.00554126
2454520.79183315 1.01554574 0.00514733
2454520.81266649 1.01489801 0.00504476
2454520.83349982 1.01382078 0.00685812
2454520.85433315 1.00959540 0.00515476
2454520.87516649 1.01041582 0.00471654
2454520.89599982 1.00132778 0.00594772
2454520.91683315 0.97966491 0.00845484
2454520.93766649 0.94852373 0.00844538
2454520.95849982 0.92836230 0.00503713
2454520.97933316 0.93142622 0.00656999
2454521.00016649 0.95206542 0.00938107
2454521.02099982 0.97877670 0.01013023
2454521.04183316 1.00006118 0.00641911
2454521.06266649 1.00511506 0.00437013
2454521.08349983 1.00647496 0.00459151
2454521.10433316 1.00880716 0.00666482
2454521.12516649 1.01096645 0.00563878
2454521.14599983 1.01282028 0.00519537
2454521.16683316 1.01418565 0.00497914
2454521.18766650 1.01259436 0.00617776
2454521.20849983 1.01188095 0.00495553
2454521.22933316 1.01098212 0.00598178
2454521.25016650 1.00566809 0.00561970
2454521.27099983 1.00292852 0.00484685
2454521.29183317 0.99562595 0.00539784
2454521.31266650 0.99180037 0.00563479
2454521.33349983 0.98649124 0.00524313
2454521.35433317 0.93026555 0.03357675
2454521.37516650 0.79055133 0.06629234
2454521.39599984 0.58791058 0.05936760
2454521.41683317 0.43700492 0.02297138
2454521.43766650 0.50813402 0.05133628
2454521.45849984 0.70223670 0.05863275
2454521.47933317 0.81571489 0.01442501
2454521.50016651 0.97583804 0.01248724
2454521.52099984 0.98872367 0.00466413
2454521.54183317 0.99431947 0.00602053
2454521.56266651 0.99865054 0.00469766
2454521.58349984 1.00305165 0.00457292
2454521.60433318 1.00734730 0.00509961
2454521.62516651 1.01164840 0.00468253
2454521.64599984 1.01500118 0.00474726
2454521.66683318 1.01573798 0.00531152
2454521.68766651 1.01805054 0.00734661
2454521.70849985 1.01656308 0.00440117
2454521.72933318 1.01365481 0.00534003
2454521.75016651 1.01180985 0.00513315
2454521.77099985 1.01283553 0.00518245
2454521.79183318 1.00669971 0.00601025
2454521.81266651 0.99371206 0.00777944
2454521.83349985 0.96716010 0.00864441
2454521.85433318 0.93886880 0.00845586
2454521.87516652 0.92684210 0.00621874
2454521.89599985 0.93738941 0.00894056
2454521.91683318 0.96373597 0.01012484
2454521.93766652 0.98902050 0.00929078
2454521.95849985 1.00441561 0.00697569
2454521.97933319 1.00611689 0.00459461
2454522.00016652 1.00918376 0.00570228
2454522.02099985 1.01048814 0.00592929
2454522.04183319 1.01166005 0.00455423
2454522.06266652 1.01255506 0.00398215
2454522.08349986 1.01222392 0.00581995
2454522.10433319 1.01275340 0.00637941
2454522.12516652 1.01167752 0.00462779
2454522.14599986 1.00739135 0.00558023
2454522.16683319 1.00061988 0.00524382
2454522.18766653 0.99937090 0.00531215
2454522.20849986 0.99398256 0.00435709
2454522.22933319 0.98894894 0.00521249
2454522.25016653 0.97258999 0.01360757
2454522.27099986 0.87447454 0.04171877
2454522.29183320 0.69865357 0.05771792
2454522.31266653 0.45706689 0.01997507
2454522.33349986 0.43743808 0.02230377
2454522.35433320 0.58841463 0.05938600
2454522.37516653 0.76709150 0.05578639
2454522.39599987 0.93179079 0.03202760
2454522.41683320 0.98710602 0.00674211
2454522.43766653 0.99053340 0.00528528
2454522.45849987 0.99573858 0.00526479
2454522.47933320 1.00194324 0.00505173
2454522.50016654 1.00549932 0.00538675
2454522.52099987 1.00879877 0.00460810
2454522.54183320 1.01248747 0.00446737
2454522.56266654 1.01369518 0.00481572
2454522.58349987 1.01441601 0.00517729
2454522.60433321 1.01483063 0.00559389
2454522.62516654 1.01343772 0.00577625
2454522.64599987 1.00901755 0.00468343
2454522.66683321 1.00930133 0.00503799
2454522.68766654 1.00679046 0.00558901
2454522.70849987 0.99767545 0.00862600
2454522.72933321 0.98055489 0.01057220
2454522.75016654 0.95117329 0.01032048
2454522.77099988 0.93034959 0.00681740
2454522.79183321 0.92979078 0.00587262
2454522.81266654 0.94636411 0.00871039
2454522.83349988 0.97498450 0.00967364
2454522.85433321 0.99756832 0.00931642
2454522.87516655 1.00450211 0.00594418
2454522.89599988 1.00544062 0.00555778
2454522.91683321 1.00696896 0.00493247
2454522.93766655 1.00977520 0.00550140
2454522.95849988 1.01088975 0.00567737
2454522.97933322 1.01115806 0.00455568
2454523.00016655 1.01182847 0.00473495
2454523.02099988 1.01169402 0.00506579
2454523.04183322 1.00708975 0.00653109
2454523.06266655 1.00374912 0.00442768
2454523.08349989 1.00003156 0.00465586
2454523.10433322 0.99367185 0.00582881
2454523.12516655 0.99069375 0.00575626
2454523.14599989 0.98723694 0.00672491
2454523.16683322 0.94529820 0.03568591
2454523.18766656 0.80584834 0.04933364
2454523.20849989 0.61491885 0.05841036
2454523.22933322 0.45878117 0.02736094
2454523.25016656 0.49758967 0.03855599
2454523.27099989 0.67502197 0.05774040
2454523.29183323 0.85447604 0.04393765
2454523.31266656 0.97161594 0.02032541
2454523.33349989 0.98596424 0.00537751
2454523.35433323 0.99057699 0.00545652
2454523.37516656 0.99748586 0.00619857
2454523.39599990 1.00110892 0.00592753
2454523.41683323 1.00671044 0.00481513
2454523.43766656 1.00945183 0.00651472
2454523.45849990 1.01189588 0.00550964
2454523.47933323 1.01414254 0.00545438
2454523.50016657 1.01461035 0.00554994
2454523.52099990 1.01423726 0.00510667
2454523.54183323 1.01128418 0.00521511
2454523.56266657 1.00899375 0.00494142
2454523.58349990 1.00850936 0.00583500
2454523.60433323 1.01501385 0.00508107
2454523.62516657 1.00116083 0.01094444
2454523.64599990 0.96490128 0.01006432
2454523.66683324 0.93908144 0.00950599
2454523.68766657 0.92265947 0.00504619
2454523.70849990 0.92998111 0.01051604
2454523.72933324 0.95729151 0.00942432
2454523.75016657 0.98326854 0.00875121
2454523.77099991 0.99943059 0.00581393
2454523.79183324 1.00168236 0.00476987
2454523.81266657 1.00444364 0.00499896
2454523.83349991 1.00722083 0.00487281
2454523.85433324 1.00941951 0.00505606
2454523.87516658 1.00918433 0.00439715
2454523.89599991 1.00836813 0.00516278
2454523.91683324 1.01227039 0.00422956
2454523.93766658 1.01057800 0.00490355
2454523.95849991 1.00535230 0.00515757
2454523.97933325 1.00217477 0.00498022
2454524.00016658 0.99591448 0.00471232
2454524.02099991 0.99336401 0.00606946
2454524.04183325 0.98859046 0.00675596
2454524.06266658 0.97900815 0.01128925
2454524.08349992 0.89453576 0.03859111
2454524.10433325 0.69601873 0.04495570
2454524.12516658 0.52930623 0.05346706
2454524.14599992 0.43454582 0.02320088
2454524.16683325 0.53359311 0.06705007
2454524.18766659 0.75461949 0.05408123
2454524.20849992 0.91312214 0.03328775
2454524.22933325 0.98500752 0.01079971
2454524.25016659 0.98977661 0.00512412
2454524.27099992 0.99528145 0.00601249
2454524.29183326 1.00030960 0.00657796
2454524.31266659 1.00255326 0.00542809
2454524.33349992 1.01054153 0.00822013
2454524.35433326 1.01257574 0.00388428
2454524.37516659 1.01587328 0.00774710
2454524.39599993 1.01681226 0.00570446
2454524.41683326 1.01550447 0.00443153
2454524.43766659 1.01489701 0.00548051
2454524.45849993 1.01197893 0.00509151
2454524.47933326 1.00910589 0.00507309
2454524.50016659 1.00888112 0.00617531
2454524.52099993 1.00409570 0.00747320
2454524.54183326 0.98322389 0.00859809
2454524.56266660 0.95878153 0.01064382
2454524.58349993 0.93216079 0.00812725
2454524.60433326 0.92672034 0.00517944
2454524.62516660 0.94612153 0.00976906
2454524.64599993 0.97855137 0.00589535
2454524.66683327 0.99271237 0.00923522
2454524.68766660 1.00298122 0.00570785
2454524.70849993 1.00434692 0.00545032
2454524.72933327 1.00717867 0.00473875
2454524.75016660 1.01017142 0.00520357
2454524.77099994 1.01195035 0.00782251
2454524.79183327 1.01437969 0.00436971
2454524.81266660 1.01101085 0.00493453
